AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Total
126515001,Philadelphia City SD,SD,Philadelphia,3731,Wister John Sch,F,0,0,5,0,0,0,0,0,28,30,25,23,27,13,24,0,0,0,0,0,0,0,0,175
126515001,Philadelphia City SD,SD,Philadelphia,3731,Wister John Sch,M,0,0,10,0,0,0,0,0,38,30,29,29,32,33,21,0,0,0,0,0,0,0,0,222
126515001,Philadelphia City SD,SD,Philadelphia,5188,Wright Richard R Sch,F,0,0,30,0,0,0,0,0,44,26,25,28,22,18,26,0,0,0,0,0,0,0,0,219
126515001,Philadelphia City SD,SD,Philadelphia,5188,Wright Richard R Sch,M,0,0,26,0,0,0,0,0,33,38,35,30,33,35,34,0,0,0,0,0,0,0,0,264
126515001,Philadelphia City SD,SD,Philadelphia,7233,Ziegler William H Sch,F,0,0,0,0,0,0,0,0,26,25,28,30,32,24,35,0,30,34,0,0,0,0,0,264
126515001,Philadelphia City SD,SD,Philadelphia,7233,Ziegler William H Sch,M,0,0,0,0,0,0,0,0,32,39,33,24,27,35,30,0,28,30,0,0,0,0,0,278
126510009,Philadelphia Electrical & Tech CHS,CS,Philadelphia,7737,Philadelphia Electrical & Tech CHS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,77,64,70,0,263
126510009,Philadelphia Electrical & Tech CHS,CS,Philadelphia,7737,Philadelphia Electrical & Tech CHS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,96,66,90,0,344
126512850,Philadelphia Harambee Inst CS,CS,Philadelphia,7511,Philadelphia Harambee Inst CS,F,0,0,0,0,0,0,0,0,19,27,21,26,25,31,24,0,36,26,0,0,0,0,0,235
126512850,Philadelphia Harambee Inst CS,CS,Philadelphia,7511,Philadelphia Harambee Inst CS,M,0,0,0,0,0,0,0,0,20,23,24,37,32,20,29,0,12,21,0,0,0,0,0,218
126510016,Philadelphia Montessori CS,CS,Philadelphia,7828,Philadelphia Montessori CS,F,0,0,0,0,0,0,0,0,1,12,10,11,10,13,12,0,0,0,0,0,0,0,0,69
126510016,Philadelphia Montessori CS,CS,Philadelphia,7828,Philadelphia Montessori CS,M,0,0,0,0,0,0,0,0,4,10,17,9,17,12,7,0,0,0,0,0,0,0,0,76
126513400,Philadelphia Performing Arts CS,CS,Philadelphia,7647,Philadelphia Performing Arts CS,F,0,0,0,0,0,0,0,0,50,39,47,58,26,46,45,0,34,28,0,0,0,0,0,373
126513400,Philadelphia Performing Arts CS,CS,Philadelphia,7647,Philadelphia Performing Arts CS,M,0,0,0,0,0,0,0,0,32,41,31,18,31,27,23,0,22,19,0,0,0,0,0,244
182514568,Planet Abacus CS,CS,Philadelphia,7979,Planet Abacus CS,F,0,0,0,0,0,0,0,0,41,29,32,28,24,28,15,0,13,0,0,0,0,0,0,210
182514568,Planet Abacus CS,CS,Philadelphia,7979,Planet Abacus CS,M,0,0,0,0,0,0,0,0,31,30,32,29,12,14,14,0,7,0,0,0,0,0,0,169
126512960,"Preparatory CS of Mathematics, Science,",CS,Philadelphia,7540,"Preparatory CS of Mathematics, Science,",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,75,84,76,0,323
126512960,"Preparatory CS of Mathematics, Science,",CS,Philadelphia,7540,"Preparatory CS of Mathematics, Science,",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,71,63,50,0,280
126510008,Richard Allen Preparatory CS,CS,Philadelphia,7684,Richard Allen Preparatory CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,46,48,0,49,55,0,0,0,0,0,198
126510008,Richard Allen Preparatory CS,CS,Philadelphia,7684,Richard Allen Preparatory CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,46,62,0,60,50,0,0,0,0,0,218
126510001,Russell Byers CS,CS,Philadelphia,7677,Russell Byers CS,F,0,0,0,0,0,21,0,0,20,38,26,29,29,20,26,0,0,0,0,0,0,0,0,209
126510001,Russell Byers CS,CS,Philadelphia,7677,Russell Byers CS,M,0,0,0,0,0,21,0,0,28,35,22,19,19,26,38,0,0,0,0,0,0,0,0,208
114514135,Sankofa Freedom Academy Charter School,CS,Philadelphia,8083,Sankofa Freedom Academy Charter School,F,0,0,0,0,0,0,0,0,20,20,23,18,30,26,0,0,0,0,25,25,0,0,0,187
114514135,Sankofa Freedom Academy Charter School,CS,Philadelphia,8083,Sankofa Freedom Academy Charter School,M,0,0,0,0,0,0,0,0,25,25,26,38,26,24,0,0,0,0,25,24,0,0,0,213
108515107,Southwest Leadership Academy CS,CS,Philadelphia,7960,Southwest Leadership Academy CS,F,0,0,0,0,0,0,0,0,27,28,26,25,23,24,23,0,0,0,0,0,0,0,0,176
108515107,Southwest Leadership Academy CS,CS,Philadelphia,7960,Southwest Leadership Academy CS,M,0,0,0,0,0,0,0,0,24,25,26,27,25,24,21,0,0,0,0,0,0,0,0,172
192518422,Tacony Academy Charter School,CS,Philadelphia,8126,Tacony Academy Charter School,F,0,0,0,0,0,0,0,0,27,31,26,36,40,42,0,0,0,0,50,0,0,0,0,252
192518422,Tacony Academy Charter School,CS,Philadelphia,8126,Tacony Academy Charter School,M,0,0,0,0,0,0,0,0,42,48,50,45,39,34,0,0,0,0,51,0,0,0,0,309
171510293,Truebright Science Academy CS,CS,Philadelphia,7983,Truebright Science Academy CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,55,40,34,21,0,208
171510293,Truebright Science Academy CS,CS,Philadelphia,7983,Truebright Science Academy CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,40,27,25,13,0,142
168513758,Universal Bluford Charter School,CS,Philadelphia,8145,Universal Bluford Charter School,F,0,0,0,0,0,0,0,0,51,34,39,39,44,30,31,0,0,0,0,0,0,0,0,268
168513758,Universal Bluford Charter School,CS,Philadelphia,8145,Universal Bluford Charter School,M,0,0,0,0,0,0,0,0,49,42,48,40,36,39,35,0,0,0,0,0,0,0,0,289
103519376,Universal Daroff Charter School,CS,Philadelphia,8146,Universal Daroff Charter School,F,0,0,0,0,0,0,0,0,27,44,35,39,30,32,31,0,20,23,0,0,0,0,0,281
103519376,Universal Daroff Charter School,CS,Philadelphia,8146,Universal Daroff Charter School,M,0,0,0,0,0,0,0,0,39,35,52,38,35,39,32,0,36,29,0,0,0,0,0,335
126513210,Universal Institute CS,CS,Philadelphia,7580,Universal Institute CS,F,0,0,0,0,0,0,0,0,40,42,34,46,31,39,37,0,34,44,0,0,0,0,0,347
126513210,Universal Institute CS,CS,Philadelphia,7580,Universal Institute CS,M,0,0,0,0,0,0,0,0,33,32,41,31,45,30,32,0,31,25,0,0,0,0,0,300
126513220,Wakisha CS,CS,Philadelphia,7581,Wakisha CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,53,62,0,0,0,0,0,163
126513220,Wakisha CS,CS,Philadelphia,7581,Wakisha CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,66,71,0,0,0,0,0,168
126513490,Walter D Palmer Leadership Learning Part,CS,Philadelphia,7674,Walter D Palmer Leadership Learning Part,F,0,0,0,0,0,0,0,0,61,54,53,36,36,35,32,0,29,29,29,31,28,15,0,468
126513490,Walter D Palmer Leadership Learning Part,CS,Philadelphia,7674,Walter D Palmer Leadership Learning Part,M,0,0,0,0,0,0,0,0,36,37,45,39,23,33,22,0,21,32,25,28,22,29,0,392
126513020,West Oak Lane CS,CS,Philadelphia,7548,West Oak Lane CS,F,0,0,0,0,0,0,0,0,52,31,45,49,44,33,30,0,24,24,0,0,0,0,0,332
126513020,West Oak Lane CS,CS,Philadelphia,7548,West Oak Lane CS,M,0,0,0,0,0,0,0,0,71,72,54,49,39,36,34,0,23,25,0,0,0,0,0,403
126510006,West Phila. Achievement CES,CS,Philadelphia,7722,West Phila. Achievement CES,F,0,0,0,0,0,0,0,0,47,43,38,35,28,28,0,0,0,0,0,0,0,0,0,219
126510006,West Phila. Achievement CES,CS,Philadelphia,7722,West Phila. Achievement CES,M,0,0,0,0,0,0,0,0,34,28,31,40,35,30,0,0,0,0,0,0,0,0,0,198
126510007,Wissahickon CS,CS,Philadelphia,7724,Wissahickon CS,F,0,0,0,0,0,0,0,0,27,26,18,20,24,25,25,0,26,21,0,0,0,0,0,212
126510007,Wissahickon CS,CS,Philadelphia,7724,Wissahickon CS,M,0,0,0,0,0,0,0,0,17,20,30,28,24,23,23,0,20,22,0,0,0,0,0,207
126512860,World Communications CS,CS,Philadelphia,7512,World Communications CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,29,36,76,61,50,35,0,299
126512860,World Communications CS,CS,Philadelphia,7512,World Communications CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,26,30,53,25,42,24,0,211
126513250,Young Scholars CS,CS,Philadelphia,7584,Young Scholars CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,41,0,0,0,0,0,123
126513250,Young Scholars CS,CS,Philadelphia,7584,Young Scholars CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,43,32,0,0,0,0,0,115
126518547,Young Scholars Frederick Douglas Charter,CS,Philadelphia,8150,Young Scholars Frederick Douglas Charter,F,0,0,0,0,0,0,0,0,44,46,44,37,36,39,30,0,27,25,0,0,0,0,0,328
126518547,Young Scholars Frederick Douglas Charter,CS,Philadelphia,8150,Young Scholars Frederick Douglas Charter,M,0,0,0,0,0,0,0,0,48,39,39,45,38,32,37,0,24,25,0,0,0,0,0,327
126512870,Youth Build Phila CS,CS,Philadelphia,7513,Youth Build Phila CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,145
126512870,Youth Build Phila CS,CS,Philadelphia,7513,Youth Build Phila CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,98
